Columna2,Columna3,Columna4,Columna5,Columna7,Columna8,Columna10,Columna11,Columna12,Columna13,Columna15,Columna16,Columna17,Columna18,Columna19,Columna20,Columna21,Columna22,Columna24,Columna25,Columna26
ACUSACION,ANIO_DENUNCIA,ANIO_ENTRADA,ANIO_HECHO,CAPTURA,CONDENA,DELITO,DEPARTAMENTO,ESTADO_NOTICIA,ETAPA,GRUPO_EDAD_VICTIMA,HECHO,HOMICIDIO_DOLOSO_CONSUMADO,IMPUTACION,LEY,MUNICIPIO,PAIS,PAIS_NACIMIENTO,SECCIONAL,SEXO_VICTIMA,TOTAL_VICTIMAS
SI,2018,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,6
SI,2018,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,MASCULINO,1
SI,2018,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,CARTAGO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA,FEMENINO,1
SI,2018,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,TORO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA,FEMENINO,1
SI,2018,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,YUMBO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2018,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,6
SI,2018,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,CANDELARIA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2018,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,PALMIRA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2018,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,PRIMERA INFANCIA 0 - 5,SI,NO,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,MASCULINO,1
SI,2018,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,PRIMERA INFANCIA 0 - 5,SI,NO,SI,Ley 906,TORO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA,FEMENINO,1
SI,2018,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,3
SI,2018,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,PALMIRA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,2
SI,2018,2018,2018,SI,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2018,2019,2018,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,ADOLESCENTE 14 - 17,NO,NO,SI,Ley 906,YARUMAL,Colombia,Colombia,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
SI,2018,2020,2018,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,ADOLESCENTE 14 - 17,NO,NO,SI,Ley 906,YARUMAL,Colombia,Colombia,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
SI,2019,2019,2017,SI,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,SIN DATO,NO,NO,SI,Ley 906,BARRANQUILLA,Colombia,,DIRECCIÓN SECCIONAL DE ATLÁNTICO,MASCULINO,1
SI,2019,2019,2017,SI,SI,FEMINICIDIO ART. 104A C.P.,Cundinamarca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,FACATATIVÁ,Colombia,,DIRECCIÓN SECCIONAL DE CUNDINAMARCA,FEMENINO,1
SI,2019,2019,2018,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,IBAGUÉ,Colombia,Colombia,DIRECCIÓN SECCIONAL DE TOLIMA,FEMENINO,1
SI,2019,2019,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,SANTA MARTA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
SI,2019,2019,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Quindío,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,ARMENIA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE QUINDÍO,FEMENINO,1
SI,2019,2019,2018,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MEDELLÍN,Colombia,,DIRECCIÓN SECCIONAL DE MEDELLÍN,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,Ley 906,MEDELLÍN,Colombia,,DIRECCIÓN SECCIONAL DE MEDELLÍN,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 1098,MEDELLÍN,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MEDELLÍN,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,BARRANQUILLA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE ATLÁNTICO,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cesar,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,BECERRIL,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CESAR,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Cesar,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,LA JAGUA DE IBIRICO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CESAR,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Huila,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,NEIVA,Colombia,,DIRECCIÓN SECCIONAL DE HUILA,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,SANTA MARTA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,CIÉNAGA,Colombia,,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,PLATO,Colombia,,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,FLORIDABLANCA,Colombia,Venezuela,DIRECCIÓN SECCIONAL DE SANTANDER,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,IBAGUÉ,Colombia,,DIRECCIÓN SECCIONAL DE TOLIMA,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MARIQUITA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE TOLIMA,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,PLANADAS,Colombia,Colombia,DIRECCIÓN SECCIONAL DE TOLIMA,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,Ley 906,ROVIRA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE TOLIMA,FEMENINO,1
SI,2019,2019,2019,NO,NO,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Cundinamarca,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,SOACHA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CUNDINAMARCA,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,Cundinamarca,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,ANOLAIMA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CUNDINAMARCA,FEMENINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO POR LA CALIDAD DE SERVIDOR PUBLICO. ART. 104B L.A,Tolima,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,IBAGUÉ,Colombia,Colombia,DIRECCIÓN SECCIONAL DE TOLIMA,MASCULINO,1
SI,2019,2019,2019,NO,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO POR LA CALIDAD DE SERVIDOR PUBLICO. ART. 104B L.A,Tolima,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,Ley 906,IBAGUÉ,Colombia,Colombia,DIRECCIÓN SECCIONAL DE TOLIMA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,SEGOVIA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MEDELLÍN,Colombia,,DIRECCIÓN SECCIONAL DE MEDELLÍN,FEMENINO,2
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,EL SANTUARIO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,SANTA ROSA DE OSOS,Colombia,,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,MEDELLÍN,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MEDELLÍN,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,SIN DATO,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,2
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,MASCULINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Boyaca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,SANTA SOFÍA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOYACÁ,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Boyaca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,PUERTO BOYACÁ,Colombia,,DIRECCIÓN SECCIONAL DE MAGDALENA MEDIO,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Caldas,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,CHINCHINÁ,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALDAS,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Caldas,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MANIZALES,Colombia,,DIRECCIÓN SECCIONAL DE CALDAS,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Cauca,INACTIVO,EJECUCIÓN DE PENAS,INFANCIA 6 - 11,SI,SI,SI,Ley 906,SANTANDER DE QUILICHAO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CAUCA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Cundinamarca,INACTIVO,EJECUCIÓN DE PENAS,ADULTO MAYOR DE 60,SI,SI,SI,Ley 906,CHÍA,Colombia,,DIRECCIÓN SECCIONAL DE CUNDINAMARCA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Cundinamarca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,EL COLEGIO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CUNDINAMARCA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Huila,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,TERUEL,Colombia,Colombia,DIRECCIÓN SECCIONAL DE HUILA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,TERMINACIÓN ANTICIPADA,SIN DATO,SI,SI,SI,Ley 906,SAN CARLOS DE GUAROA,Colombia,,DIRECCIÓN SECCIONAL DE META,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Meta,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,VILLAVICENCIO,Colombia,Venezuela,DIRECCIÓN SECCIONAL DE META,FEMENINO,2
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Meta,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,VILLAVICENCIO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE META,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Norte de Santander,INACTIVO,EJECUCIÓN DE PENAS,ADOLESCENTE 14 - 17,SI,SI,SI,Ley 906,SARDINATA,Colombia,,DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Quindío,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,LA TEBAIDA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE QUINDÍO,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Risaralda,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,SANTA ROSA DE CABAL,Colombia,Colombia,DIRECCIÓN SECCIONAL DE RISARALDA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Risaralda,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,PEREIRA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE RISARALDA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Risaralda,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,PEREIRA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE RISARALDA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Risaralda,INACTIVO,EJECUCIÓN DE PENAS,PRIMERA INFANCIA 0 - 5,SI,SI,SI,Ley 906,PEREIRA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE RISARALDA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,ADULTO MAYOR DE 60,SI,SI,SI,Ley 906,VÉLEZ,Colombia,Colombia,DIRECCIÓN SECCIONAL DE SANTANDER,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,TERMINACIÓN ANTICIPADA,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,LOS SANTOS,Colombia,,DIRECCIÓN SECCIONAL DE SANTANDER,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,LANDÁZURI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MAGDALENA MEDIO,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,BUCARAMANGA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE SANTANDER,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,BUCARAMANGA,Colombia,,DIRECCIÓN SECCIONAL DE SANTANDER,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,PIEDECUESTA,Colombia,,DIRECCIÓN SECCIONAL DE SANTANDER,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,RIONEGRO,Colombia,,DIRECCIÓN SECCIONAL DE SANTANDER,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,LÉRIDA,Colombia,,DIRECCIÓN SECCIONAL DE TOLIMA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,LÉRIDA,Colombia,,DIRECCIÓN SECCIONAL DE TOLIMA,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,CALI,Colombia,,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,CANDELARIA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2019,2019,2019,NO,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,DAGUA,Colombia,Venezuela,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2019,2019,2019,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,PUERTO BERRÍO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MAGDALENA MEDIO,FEMENINO,1
SI,2019,2019,2019,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,SAN VICENTE,Colombia,,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
SI,2019,2019,2019,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,ENVIGADO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MEDELLÍN,FEMENINO,1
SI,2019,2019,2019,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,MEDELLÍN,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MEDELLÍN,FEMENINO,1
SI,2019,2019,2019,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,CONCORDIA,Colombia,,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
SI,2019,2019,2019,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,JUICIO,ADULTEZ 29 - 59,NO,NO,SI,Ley 906,SAN VICENTE,Colombia,Colombia,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
